Date,Ticker,Sector,Open,High,Low,Close,Volume
2024-05-10,WMT,Consumer Staples,167.22,167.69,166.65,166.83,64855914
2024-05-13,WMT,Consumer Staples,166.31,167.2,165.31,166.42,26158337
2024-05-14,WMT,Consumer Staples,164.9,166.6,163.94,166.02,81165635
2024-05-15,WMT,Consumer Staples,163.72,163.91,163.17,163.54,40124244
2024-05-16,WMT,Consumer Staples,165.75,166.52,164.95,165.94,41756506
2024-05-17,WMT,Consumer Staples,167.7,168.38,166.86,167.45,63862004
2024-05-20,WMT,Consumer Staples,167.5,168.07,167.19,167.95,42690782
2024-05-21,WMT,Consumer Staples,170.48,171.31,169.76,170.4,35065869
2024-05-22,WMT,Consumer Staples,171.62,172.45,171.36,172.27,63446606
2024-05-23,WMT,Consumer Staples,173.29,174.41,172.56,173.24,50947728
2024-05-24,WMT,Consumer Staples,173.35,174.88,172.33,173.23,60582495
2024-05-27,WMT,Consumer Staples,172.62,174.27,171.82,173.33,48489485
2024-05-28,WMT,Consumer Staples,170.73,171.6,170.42,170.81,78966223
2024-05-29,WMT,Consumer Staples,173.48,173.79,172.24,172.69,54546979
2024-05-30,WMT,Consumer Staples,172.85,172.85,171.82,172.39,82496197
2024-05-31,WMT,Consumer Staples,174.32,174.57,174.15,174.27,41877140
2024-06-03,WMT,Consumer Staples,175.81,175.95,175.03,175.59,103365459
2024-06-04,WMT,Consumer Staples,175.28,176.06,175.24,175.81,36170619
2024-06-05,WMT,Consumer Staples,177.15,178.28,175.69,177.33,51133007
2024-06-06,WMT,Consumer Staples,175.89,177.36,175.32,175.99,81987697
2024-06-07,WMT,Consumer Staples,173.75,175.12,173.18,173.44,65047213
2024-06-10,WMT,Consumer Staples,173.24,173.26,172.8,173.22,42346523
2024-06-11,WMT,Consumer Staples,173.86,175.38,173.23,174.02,46901890
2024-06-12,WMT,Consumer Staples,175.57,176.6,175.25,175.56,30988419
2024-06-13,WMT,Consumer Staples,175.19,176.56,174.04,175.76,81472630
2024-06-14,WMT,Consumer Staples,174.49,175.14,173.64,174.22,53104863
2024-06-17,WMT,Consumer Staples,176.52,177.25,175.36,176.54,31579181
2024-06-18,WMT,Consumer Staples,177.28,178.21,175.62,175.95,57887570
2024-06-19,WMT,Consumer Staples,176.76,178.15,175.96,176.67,64577765
2024-06-20,WMT,Consumer Staples,178.16,178.4,177.12,177.6,66015540
2024-06-21,WMT,Consumer Staples,177.81,178.41,176.87,177.77,55349393
2024-06-24,WMT,Consumer Staples,173.77,175.03,173.4,174.36,77149728
2024-06-25,WMT,Consumer Staples,173.48,173.82,172.67,173.23,58259166
2024-06-26,WMT,Consumer Staples,173.91,174.22,173.83,174.08,43391954
2024-06-27,WMT,Consumer Staples,177.26,177.98,175.94,176.86,40918096
2024-06-28,WMT,Consumer Staples,178.58,178.82,176.83,178.1,68220189
2024-07-01,WMT,Consumer Staples,178.99,179.31,178.81,179.01,30087398
2024-07-02,WMT,Consumer Staples,175.59,176.48,175.25,175.5,49538246
2024-07-03,WMT,Consumer Staples,177.8,177.83,176.89,177.39,32810473
2024-07-04,WMT,Consumer Staples,179.02,179.45,178.13,179.07,33927401
2024-07-05,WMT,Consumer Staples,179.68,180.5,178.53,180.14,62070569
2024-07-08,WMT,Consumer Staples,180.07,181.46,179.97,180.67,63486487
2024-07-09,WMT,Consumer Staples,181.5,182.41,180.7,181.62,49538060
2024-07-10,WMT,Consumer Staples,184.19,185.5,183.02,183.9,42900717
2024-07-11,WMT,Consumer Staples,184.59,185.04,182.8,183.85,61273649
2024-07-12,WMT,Consumer Staples,185.5,185.94,183.36,184.58,64042549
2024-07-15,WMT,Consumer Staples,184.8,184.92,183.97,184.06,92706372
2024-07-16,WMT,Consumer Staples,184.53,184.71,183.82,184.14,45269863
2024-07-17,WMT,Consumer Staples,184.45,185.33,184.27,184.39,39154175
2024-07-18,WMT,Consumer Staples,185.03,185.62,184.43,185.57,28130064
2024-07-19,WMT,Consumer Staples,184.02,185.56,183.92,184.69,57565578
2024-07-22,WMT,Consumer Staples,183.98,184.94,183.52,184.51,50958992
2024-07-23,WMT,Consumer Staples,184.25,185.97,184.23,185.17,60415753
2024-07-24,WMT,Consumer Staples,185.48,186.1,184.55,184.97,68362256
2024-07-25,WMT,Consumer Staples,185.64,185.87,184.52,185.31,72214529
2024-07-26,WMT,Consumer Staples,183.55,184.55,183.13,183.15,57565678
2024-07-29,WMT,Consumer Staples,184.65,184.78,183.84,184.2,45363435
2024-07-30,WMT,Consumer Staples,181.87,183.56,180.74,183.12,42618193
2024-07-31,WMT,Consumer Staples,181.08,181.69,179.79,180.64,16537962
2024-08-01,WMT,Consumer Staples,181.37,181.55,180.49,181.21,85580988
2024-08-02,WMT,Consumer Staples,181.15,181.87,180.54,181.86,49749795
2024-08-05,WMT,Consumer Staples,183.65,183.95,182.48,182.7,35228406
2024-08-06,WMT,Consumer Staples,183.65,185.86,183.38,183.56,81485299
2024-08-07,WMT,Consumer Staples,183.61,185.58,182.79,184.38,81144306
2024-08-08,WMT,Consumer Staples,186.37,188.43,186.05,187.14,77136132
2024-08-09,WMT,Consumer Staples,188.3,189.87,188.09,188.74,50262539
2024-08-12,WMT,Consumer Staples,190.84,191.14,189.4,190.56,59027053
2024-08-13,WMT,Consumer Staples,191.52,192.29,190.57,191.7,103670128
2024-08-14,WMT,Consumer Staples,192.87,193.56,192.56,193.4,101617701
2024-08-15,WMT,Consumer Staples,192.9,193.62,191.71,192.62,58995186
2024-08-16,WMT,Consumer Staples,193.81,195.09,193.2,193.92,39719414
2024-08-19,WMT,Consumer Staples,195.79,196.52,194.88,196.22,85523471
2024-08-20,WMT,Consumer Staples,197.12,197.68,195.74,195.85,48521359
2024-08-21,WMT,Consumer Staples,198.48,199.33,198.45,198.59,82411279
2024-08-22,WMT,Consumer Staples,197.67,198.56,197.32,197.97,20142051
2024-08-23,WMT,Consumer Staples,198.35,199.06,196.83,198.96,47348568
2024-08-26,WMT,Consumer Staples,196.89,197.38,196.42,196.99,46871212
2024-08-27,WMT,Consumer Staples,198.66,199.01,197.2,198.62,43584814
2024-08-28,WMT,Consumer Staples,201.47,201.99,200.03,201.1,81220006
2024-08-29,WMT,Consumer Staples,200.56,201.7,199.99,201.1,53421801
2024-08-30,WMT,Consumer Staples,198.1,198.61,197.41,198.47,71915796
2024-09-02,WMT,Consumer Staples,198.03,199.38,197.62,198.59,70689294
2024-09-03,WMT,Consumer Staples,196.75,197.57,196.12,196.88,93930315
2024-09-04,WMT,Consumer Staples,197.54,198.89,197.06,197.11,84065597
2024-09-05,WMT,Consumer Staples,199.65,199.77,198.26,198.81,46300144
2024-09-06,WMT,Consumer Staples,200.04,200.96,199.43,199.79,80068545
2024-09-09,WMT,Consumer Staples,197.13,198.99,195.69,196.74,99059989
2024-09-10,WMT,Consumer Staples,196.84,197.3,194.98,196.15,31748695
2024-09-11,WMT,Consumer Staples,196.9,198.46,195.1,196.6,25307099
2024-09-12,WMT,Consumer Staples,199.19,200.05,199.08,199.37,30138116
2024-09-13,WMT,Consumer Staples,198.8,199.82,198.38,199.12,46257032
2024-09-16,WMT,Consumer Staples,199.94,200.57,198.63,200.16,98208606
2024-09-17,WMT,Consumer Staples,200.84,200.91,199.51,200.56,79474785
2024-09-18,WMT,Consumer Staples,199.96,201.23,198.47,199.44,63498825
2024-09-19,WMT,Consumer Staples,198.05,199.11,197.59,198.58,6823254
2024-09-20,WMT,Consumer Staples,198.17,198.77,197.57,198.25,47395855
2024-09-23,WMT,Consumer Staples,199.93,201.66,198.22,200.82,59768025
2024-09-24,WMT,Consumer Staples,198.8,200.89,198.78,199.3,14491784
2024-09-25,WMT,Consumer Staples,199.32,200.19,198.21,198.99,68624030
2024-09-26,WMT,Consumer Staples,198.72,198.87,197.2,197.85,57269157
2024-09-27,WMT,Consumer Staples,200.12,201.33,199.14,200.48,55707799
2024-09-30,WMT,Consumer Staples,200.95,201.97,200.19,201.3,48350912
2024-10-01,WMT,Consumer Staples,204.13,205.35,203.67,204.1,48507726
2024-10-02,WMT,Consumer Staples,197.91,199.49,197.58,198.71,57058129
2024-10-03,WMT,Consumer Staples,200.63,202.03,199.26,200.6,102198752
2024-10-04,WMT,Consumer Staples,199.55,199.81,198.54,198.85,42939525
2024-10-07,WMT,Consumer Staples,197.91,199.61,197.21,197.72,51843012
2024-10-08,WMT,Consumer Staples,196.95,197.87,196.63,197.39,34802266
2024-10-09,WMT,Consumer Staples,197.25,197.45,196.93,197.41,11020705
2024-10-10,WMT,Consumer Staples,197.33,197.46,195.83,197.42,56954453
2024-10-11,WMT,Consumer Staples,196.61,196.95,195.05,196.06,37771332
2024-10-14,WMT,Consumer Staples,196.2,196.86,195.36,195.91,99163935
2024-10-15,WMT,Consumer Staples,195.42,196.87,194.52,195.77,57401715
2024-10-16,WMT,Consumer Staples,193.64,193.76,192.56,192.58,56316524
2024-10-17,WMT,Consumer Staples,192.55,193.88,192.08,193.29,54357539
2024-10-18,WMT,Consumer Staples,194.38,194.72,192.02,193.36,93990888
2024-10-21,WMT,Consumer Staples,194.37,194.85,193.52,193.78,63180678
2024-10-22,WMT,Consumer Staples,192.13,193.04,191.44,192.86,61596629
2024-10-23,WMT,Consumer Staples,193.49,194.3,192.4,192.96,60369584
2024-10-24,WMT,Consumer Staples,189.21,189.39,188.29,188.82,42683553
2024-10-25,WMT,Consumer Staples,186.9,188.94,186.52,187.85,24579597
2024-10-28,WMT,Consumer Staples,187.92,187.98,186.36,187.05,71968385
2024-10-29,WMT,Consumer Staples,187.01,189.65,184.81,187.0,83912867
2024-10-30,WMT,Consumer Staples,186.48,188.06,185.18,186.99,84008726
2024-10-31,WMT,Consumer Staples,187.37,189.06,186.47,188.82,64032012
2024-11-01,WMT,Consumer Staples,185.94,186.89,185.65,186.77,60469062
2024-11-04,WMT,Consumer Staples,187.93,188.8,187.07,188.16,53379767
2024-11-05,WMT,Consumer Staples,192.85,192.97,191.6,191.97,83222009
2024-11-06,WMT,Consumer Staples,191.84,192.31,190.5,191.08,91269103
2024-11-07,WMT,Consumer Staples,192.47,192.53,192.27,192.53,82524897
2024-11-08,WMT,Consumer Staples,196.59,196.65,193.44,195.33,45474023
2024-11-11,WMT,Consumer Staples,197.96,198.66,197.31,198.13,69463145
2024-11-12,WMT,Consumer Staples,197.29,198.82,195.92,197.6,50030385
2024-11-13,WMT,Consumer Staples,200.03,201.12,199.64,199.78,60007659
2024-11-14,WMT,Consumer Staples,201.45,202.3,201.26,201.55,53613873
2024-11-15,WMT,Consumer Staples,204.63,205.69,203.94,204.03,31307588
2024-11-18,WMT,Consumer Staples,205.34,206.39,204.59,205.49,56348862
2024-11-19,WMT,Consumer Staples,207.59,209.16,206.61,207.94,72317619
2024-11-20,WMT,Consumer Staples,208.01,208.12,206.44,207.52,50617860
2024-11-21,WMT,Consumer Staples,207.93,208.71,205.68,206.62,28875911
2024-11-22,WMT,Consumer Staples,201.42,203.48,201.25,202.16,73286679
2024-11-25,WMT,Consumer Staples,201.38,202.49,200.98,201.36,73043061
2024-11-26,WMT,Consumer Staples,200.58,201.42,199.36,200.78,48076185
2024-11-27,WMT,Consumer Staples,196.79,197.28,196.42,197.21,50846381
2024-11-28,WMT,Consumer Staples,197.45,197.83,196.37,197.34,93671657
2024-11-29,WMT,Consumer Staples,199.07,199.92,198.16,199.51,58599990
2024-12-02,WMT,Consumer Staples,197.82,199.14,197.55,197.74,82087635
2024-12-03,WMT,Consumer Staples,201.66,203.16,200.05,201.49,65947027
2024-12-04,WMT,Consumer Staples,200.66,202.33,199.84,202.28,84973853
2024-12-05,WMT,Consumer Staples,204.49,204.73,203.59,204.04,106119937
2024-12-06,WMT,Consumer Staples,204.03,204.82,203.64,203.99,77564362
2024-12-09,WMT,Consumer Staples,202.77,203.27,201.59,202.22,72713217
2024-12-10,WMT,Consumer Staples,203.82,203.85,202.37,203.37,37961272
2024-12-11,WMT,Consumer Staples,204.97,205.06,204.0,204.96,37338202
2024-12-12,WMT,Consumer Staples,204.81,205.21,204.57,204.66,64172097
2024-12-13,WMT,Consumer Staples,204.45,206.27,204.1,205.23,39468675
2024-12-16,WMT,Consumer Staples,205.06,206.5,204.72,205.27,37369711
2024-12-17,WMT,Consumer Staples,203.51,204.49,202.9,203.98,63590934
2024-12-18,WMT,Consumer Staples,204.52,205.37,204.27,204.7,39545786
2024-12-19,WMT,Consumer Staples,204.28,204.68,202.67,203.31,59076183
2024-12-20,WMT,Consumer Staples,204.93,205.21,204.72,204.91,38087617
2024-12-23,WMT,Consumer Staples,210.26,210.27,208.36,209.71,51919112
2024-12-24,WMT,Consumer Staples,211.68,214.6,211.54,212.07,76899819
2024-12-25,WMT,Consumer Staples,211.66,212.33,211.65,211.73,47412095
2024-12-26,WMT,Consumer Staples,212.05,213.61,211.27,212.52,70856146
2024-12-27,WMT,Consumer Staples,214.8,216.72,214.39,214.98,38556659
2024-12-30,WMT,Consumer Staples,214.91,216.24,214.74,214.82,53831479
2024-12-31,WMT,Consumer Staples,214.51,217.47,214.23,216.07,51304535
2025-01-01,WMT,Consumer Staples,218.03,218.07,217.36,217.68,33824765
2025-01-02,WMT,Consumer Staples,218.21,219.97,218.0,218.3,84963011
2025-01-03,WMT,Consumer Staples,217.78,219.07,215.93,218.77,56581757
2025-01-06,WMT,Consumer Staples,221.43,221.77,220.59,221.12,14080282
2025-01-07,WMT,Consumer Staples,224.17,226.14,223.38,225.0,54620984
2025-01-08,WMT,Consumer Staples,224.97,225.89,223.7,224.86,42222560
2025-01-09,WMT,Consumer Staples,228.0,229.21,227.54,227.7,81079815
2025-01-10,WMT,Consumer Staples,223.73,225.04,222.77,224.37,38613260
2025-01-13,WMT,Consumer Staples,225.51,226.39,225.24,225.51,68640868
2025-01-14,WMT,Consumer Staples,221.4,222.09,219.3,220.65,49403854
2025-01-15,WMT,Consumer Staples,219.83,220.54,218.1,218.99,51240778
2025-01-16,WMT,Consumer Staples,217.92,219.88,215.88,216.78,23906576
2025-01-17,WMT,Consumer Staples,218.79,220.43,218.0,220.38,66319108
2025-01-20,WMT,Consumer Staples,219.33,221.12,218.52,219.81,93129697
2025-01-21,WMT,Consumer Staples,219.31,220.48,217.03,219.76,52678090
2025-01-22,WMT,Consumer Staples,219.21,219.82,218.96,219.32,82872911
2025-01-23,WMT,Consumer Staples,215.94,216.23,214.7,216.21,51772353
2025-01-24,WMT,Consumer Staples,216.22,217.18,214.78,216.88,75776312
2025-01-27,WMT,Consumer Staples,216.53,218.65,215.34,217.1,67003113
2025-01-28,WMT,Consumer Staples,214.39,215.93,213.62,215.38,41196084
2025-01-29,WMT,Consumer Staples,219.44,219.58,217.83,218.41,41654589
2025-01-30,WMT,Consumer Staples,221.05,221.88,219.61,221.41,58363717
2025-01-31,WMT,Consumer Staples,218.95,220.47,217.44,218.68,55482661
2025-02-03,WMT,Consumer Staples,218.17,219.22,216.7,217.23,84256414
2025-02-04,WMT,Consumer Staples,218.09,218.59,218.01,218.3,73003148
2025-02-05,WMT,Consumer Staples,216.94,217.68,215.86,217.34,63357131
2025-02-06,WMT,Consumer Staples,217.52,218.39,215.73,216.92,48863116
2025-02-07,WMT,Consumer Staples,215.56,215.76,214.73,214.76,56632835
2025-02-10,WMT,Consumer Staples,212.99,213.24,212.16,212.65,73824587
2025-02-11,WMT,Consumer Staples,210.83,212.71,210.08,211.59,67244925
2025-02-12,WMT,Consumer Staples,211.82,212.33,210.67,211.92,71096238
2025-02-13,WMT,Consumer Staples,212.36,213.88,211.52,212.39,40517700
2025-02-14,WMT,Consumer Staples,209.28,210.8,208.12,210.71,68484367
2025-02-17,WMT,Consumer Staples,209.32,209.83,208.24,208.34,54589344
2025-02-18,WMT,Consumer Staples,205.95,206.58,204.46,205.8,92815609
2025-02-19,WMT,Consumer Staples,208.93,209.49,207.6,207.89,60886016
2025-02-20,WMT,Consumer Staples,212.77,212.89,211.58,212.36,47293586
2025-02-21,WMT,Consumer Staples,213.88,214.09,213.3,213.32,54876099
2025-02-24,WMT,Consumer Staples,207.34,208.04,206.96,207.9,42762535
2025-02-25,WMT,Consumer Staples,208.46,209.21,207.95,209.13,78554804
2025-02-26,WMT,Consumer Staples,210.77,213.02,210.53,211.66,34167481
2025-02-27,WMT,Consumer Staples,210.08,211.91,208.72,210.33,90420702
2025-02-28,WMT,Consumer Staples,211.79,212.69,211.7,212.24,56776537
2025-03-03,WMT,Consumer Staples,214.8,216.59,213.43,214.56,54475426
2025-03-04,WMT,Consumer Staples,217.05,217.79,216.42,217.38,60536731
2025-03-05,WMT,Consumer Staples,216.05,216.77,215.87,216.16,36083271
2025-03-06,WMT,Consumer Staples,216.61,216.84,214.8,216.37,60328271
2025-03-07,WMT,Consumer Staples,216.47,217.12,215.73,216.82,32600328
2025-03-10,WMT,Consumer Staples,220.51,221.25,219.72,219.73,65070143
2025-03-11,WMT,Consumer Staples,219.41,219.42,217.82,218.88,62338944
2025-03-12,WMT,Consumer Staples,221.66,222.19,220.94,221.0,67588574
2025-03-13,WMT,Consumer Staples,221.5,222.58,220.31,221.65,30826915
2025-03-14,WMT,Consumer Staples,224.58,226.59,223.36,223.83,75852733
2025-03-17,WMT,Consumer Staples,225.15,226.04,224.96,225.58,48476973
2025-03-18,WMT,Consumer Staples,223.28,224.31,222.53,224.16,30780679
2025-03-19,WMT,Consumer Staples,224.94,225.07,224.55,224.82,66230544
2025-03-20,WMT,Consumer Staples,223.59,223.92,222.37,223.32,67496138
2025-03-21,WMT,Consumer Staples,224.38,224.44,223.03,223.32,52307888
2025-03-24,WMT,Consumer Staples,228.08,228.22,227.2,227.28,95151462
2025-03-25,WMT,Consumer Staples,225.46,226.69,225.4,226.37,51475621
2025-03-26,WMT,Consumer Staples,224.4,225.64,224.03,225.04,66215042
2025-03-27,WMT,Consumer Staples,225.26,226.86,223.6,224.68,67244904
2025-03-28,WMT,Consumer Staples,226.68,228.01,225.46,226.25,56148902
2025-03-31,WMT,Consumer Staples,228.33,229.11,226.55,227.82,50329314
2025-04-01,WMT,Consumer Staples,228.51,228.99,228.16,228.69,89857157
2025-04-02,WMT,Consumer Staples,225.77,227.69,225.39,226.93,56898492
2025-04-03,WMT,Consumer Staples,226.9,227.69,225.44,226.42,65932908
2025-04-04,WMT,Consumer Staples,228.47,231.19,227.42,229.66,77805270
2025-04-07,WMT,Consumer Staples,226.66,227.41,225.94,226.23,48547769
2025-04-08,WMT,Consumer Staples,226.17,227.1,224.22,226.87,46636833
2025-04-09,WMT,Consumer Staples,227.31,228.11,225.04,226.43,75926562
2025-04-10,WMT,Consumer Staples,227.39,228.7,226.06,227.54,50926627
2025-04-11,WMT,Consumer Staples,228.82,229.62,227.09,227.9,77600830
2025-04-14,WMT,Consumer Staples,223.5,224.54,222.38,224.54,82429702
2025-04-15,WMT,Consumer Staples,225.62,226.83,224.61,225.91,43245143
2025-04-16,WMT,Consumer Staples,223.92,224.26,222.83,223.76,93202337
2025-04-17,WMT,Consumer Staples,219.93,221.22,219.76,221.18,21924659
2025-04-18,WMT,Consumer Staples,222.22,222.88,221.25,221.34,62903144
2025-04-21,WMT,Consumer Staples,219.52,221.43,218.15,220.48,55124730
2025-04-22,WMT,Consumer Staples,217.01,219.04,216.98,218.78,60757101
2025-04-23,WMT,Consumer Staples,216.67,218.01,215.95,217.98,60789960
2025-04-24,WMT,Consumer Staples,216.76,217.11,215.22,216.43,99685702
2025-04-25,WMT,Consumer Staples,219.09,220.17,218.44,219.83,53920762
2025-04-28,WMT,Consumer Staples,218.78,220.75,217.7,220.58,28880507
2025-04-29,WMT,Consumer Staples,220.43,222.11,219.51,220.28,61195396
2025-04-30,WMT,Consumer Staples,221.63,222.38,220.3,222.01,76324228
2025-05-01,WMT,Consumer Staples,221.11,222.08,220.26,221.64,99840386
2025-05-02,WMT,Consumer Staples,222.15,224.0,219.18,221.12,43893865
2025-05-05,WMT,Consumer Staples,222.64,225.04,222.52,223.23,72879778
2025-05-06,WMT,Consumer Staples,221.33,222.28,220.59,221.74,17522398
2025-05-07,WMT,Consumer Staples,220.04,220.5,219.06,219.53,56902406
2025-05-08,WMT,Consumer Staples,221.14,221.35,220.41,221.02,40329985
2025-05-09,WMT,Consumer Staples,223.23,223.41,221.32,221.43,94829877
2025-05-12,WMT,Consumer Staples,220.61,223.55,220.53,221.83,45954530
2025-05-13,WMT,Consumer Staples,220.36,222.23,220.06,221.11,61914623
2025-05-14,WMT,Consumer Staples,222.89,223.13,222.02,222.48,82878431
2025-05-15,WMT,Consumer Staples,221.24,222.56,219.17,219.48,66340214
2025-05-16,WMT,Consumer Staples,215.65,217.03,214.99,215.28,37368966
2025-05-19,WMT,Consumer Staples,215.21,215.56,213.53,214.48,70358972
2025-05-20,WMT,Consumer Staples,217.07,217.67,215.11,215.88,57018538
2025-05-21,WMT,Consumer Staples,219.07,219.13,217.63,218.62,61573445
2025-05-22,WMT,Consumer Staples,220.54,221.17,218.79,219.87,49709600
2025-05-23,WMT,Consumer Staples,217.02,218.25,215.27,217.9,47484051
2025-05-26,WMT,Consumer Staples,215.77,216.86,215.51,215.96,56509177
2025-05-27,WMT,Consumer Staples,219.45,220.37,218.31,218.62,67400324
2025-05-28,WMT,Consumer Staples,220.64,221.09,219.63,220.65,93918993
2025-05-29,WMT,Consumer Staples,221.97,222.25,220.04,221.92,60814687
2025-05-30,WMT,Consumer Staples,225.73,227.0,223.8,224.02,29368738
2025-06-02,WMT,Consumer Staples,224.37,224.56,223.96,224.45,57489048
2025-06-03,WMT,Consumer Staples,223.76,224.13,223.08,224.04,84918648
2025-06-04,WMT,Consumer Staples,222.99,223.92,221.92,223.73,39935750
2025-06-05,WMT,Consumer Staples,224.72,225.33,224.56,225.21,34568412
2025-06-06,WMT,Consumer Staples,225.52,226.7,224.59,225.8,78811132
2025-06-09,WMT,Consumer Staples,220.49,221.48,218.99,221.42,80244863
2025-06-10,WMT,Consumer Staples,223.71,223.72,222.77,223.42,63719863
2025-06-11,WMT,Consumer Staples,225.75,225.87,223.89,224.79,49992161
2025-06-12,WMT,Consumer Staples,226.85,227.0,224.11,225.57,57959393
2025-06-13,WMT,Consumer Staples,229.33,230.83,227.9,228.81,21974770
2025-06-16,WMT,Consumer Staples,227.35,227.78,225.73,227.01,49915697
2025-06-17,WMT,Consumer Staples,224.46,225.39,224.09,224.65,47824050
2025-06-18,WMT,Consumer Staples,225.91,227.15,224.11,225.83,74871439
2025-06-19,WMT,Consumer Staples,223.7,225.18,222.77,224.17,68012192
2025-06-20,WMT,Consumer Staples,227.27,228.19,225.74,227.96,67114116
2025-06-23,WMT,Consumer Staples,226.83,227.0,226.26,226.44,72139658
2025-06-24,WMT,Consumer Staples,224.98,225.68,223.82,224.87,63903532
2025-06-25,WMT,Consumer Staples,224.14,225.22,223.99,224.01,54502070
2025-06-26,WMT,Consumer Staples,223.03,224.74,220.93,223.4,66519765
2025-06-27,WMT,Consumer Staples,222.62,222.8,222.33,222.63,55321755
2025-06-30,WMT,Consumer Staples,222.42,223.13,221.98,222.1,63351885
2025-07-01,WMT,Consumer Staples,220.72,221.8,220.4,221.35,40646309
2025-07-02,WMT,Consumer Staples,217.18,218.67,217.07,217.96,54925270
2025-07-03,WMT,Consumer Staples,220.03,220.35,218.33,219.11,69400113
2025-07-04,WMT,Consumer Staples,217.57,218.9,216.89,218.21,100000
2025-07-07,WMT,Consumer Staples,218.3,219.12,217.13,217.93,93659552
2025-07-08,WMT,Consumer Staples,216.31,216.6,214.38,215.34,54496551
2025-07-09,WMT,Consumer Staples,211.83,212.75,211.61,212.1,62921588
2025-07-10,WMT,Consumer Staples,212.96,213.58,211.3,211.96,35804651
2025-07-11,WMT,Consumer Staples,215.67,216.45,214.25,215.3,51117337
2025-07-14,WMT,Consumer Staples,218.94,219.69,217.45,218.63,61910441
2025-07-15,WMT,Consumer Staples,217.28,217.73,216.63,216.7,107967808
2025-07-16,WMT,Consumer Staples,216.39,216.4,214.98,215.14,70254402
2025-07-17,WMT,Consumer Staples,215.52,216.66,214.43,215.56,51671317
2025-07-18,WMT,Consumer Staples,210.3,211.14,208.62,209.87,37583329
2025-07-21,WMT,Consumer Staples,207.64,209.42,206.58,208.69,67071950
2025-07-22,WMT,Consumer Staples,209.35,209.48,209.18,209.2,80009481
2025-07-23,WMT,Consumer Staples,208.12,210.38,207.53,208.77,48703799
2025-07-24,WMT,Consumer Staples,204.23,205.31,202.62,204.86,39488573
2025-07-25,WMT,Consumer Staples,199.72,201.37,198.46,201.16,45105292
2025-07-28,WMT,Consumer Staples,197.86,199.75,197.36,198.33,103435365
2025-07-29,WMT,Consumer Staples,198.32,198.5,197.08,198.22,53489607
2025-07-30,WMT,Consumer Staples,196.76,198.67,195.25,196.62,64144070
2025-07-31,WMT,Consumer Staples,199.66,200.45,198.72,199.72,45535816
2025-08-01,WMT,Consumer Staples,197.43,197.47,196.75,197.1,61348241
2025-08-04,WMT,Consumer Staples,199.95,201.01,198.55,199.57,46868700
2025-08-05,WMT,Consumer Staples,197.25,197.73,196.99,197.22,60949123
2025-08-06,WMT,Consumer Staples,202.67,203.4,201.88,202.23,44658648
2025-08-07,WMT,Consumer Staples,203.84,204.04,203.57,203.62,66975027
2025-08-08,WMT,Consumer Staples,198.39,200.77,197.44,199.15,53830359
2025-08-11,WMT,Consumer Staples,201.87,202.57,200.6,201.62,63338423
2025-08-12,WMT,Consumer Staples,200.63,200.97,199.23,200.74,63793626
2025-08-13,WMT,Consumer Staples,203.55,203.81,202.5,202.65,50163868
2025-08-14,WMT,Consumer Staples,203.34,204.34,202.33,202.68,63507623
2025-08-15,WMT,Consumer Staples,202.15,202.47,201.38,202.01,78993152
2025-08-18,WMT,Consumer Staples,201.88,202.86,200.64,201.54,35558621
2025-08-19,WMT,Consumer Staples,200.46,201.38,198.58,199.23,73569692
2025-08-20,WMT,Consumer Staples,198.12,199.75,196.46,198.4,55990568
2025-08-21,WMT,Consumer Staples,196.8,198.0,194.9,195.88,72816448
2025-08-22,WMT,Consumer Staples,195.19,196.09,193.44,195.01,75971830
2025-08-25,WMT,Consumer Staples,194.78,196.15,194.23,195.43,74766030
2025-08-26,WMT,Consumer Staples,197.19,198.06,196.74,197.55,50289943
2025-08-27,WMT,Consumer Staples,200.63,202.3,200.31,200.53,51545076
2025-08-28,WMT,Consumer Staples,200.65,200.79,199.92,200.56,85440457
2025-08-29,WMT,Consumer Staples,198.2,199.03,196.63,198.35,58790898
2025-09-01,WMT,Consumer Staples,197.28,199.77,196.39,198.29,88049230
2025-09-02,WMT,Consumer Staples,198.87,200.98,197.2,198.02,40711814
2025-09-03,WMT,Consumer Staples,200.38,201.09,200.28,200.68,46749962
2025-09-04,WMT,Consumer Staples,201.76,203.19,201.52,202.48,79023249
2025-09-05,WMT,Consumer Staples,202.65,203.66,201.58,203.0,100000
2025-09-08,WMT,Consumer Staples,206.06,206.64,205.33,206.14,36698837
2025-09-09,WMT,Consumer Staples,204.71,205.95,203.97,205.14,29589368
2025-09-10,WMT,Consumer Staples,205.16,208.3,203.14,206.48,55175777
2025-09-11,WMT,Consumer Staples,206.43,206.57,205.37,205.49,62481161
2025-09-12,WMT,Consumer Staples,204.96,205.98,204.26,204.57,62443858
2025-09-15,WMT,Consumer Staples,199.22,201.43,198.38,200.39,14917495
2025-09-16,WMT,Consumer Staples,200.11,200.72,199.43,200.64,86563826
2025-09-17,WMT,Consumer Staples,200.56,202.82,200.52,200.94,51998587
2025-09-18,WMT,Consumer Staples,201.06,201.31,200.51,200.72,95846379
2025-09-19,WMT,Consumer Staples,201.83,202.62,201.0,201.68,85507222
2025-09-22,WMT,Consumer Staples,204.16,205.43,202.43,203.74,56919613
2025-09-23,WMT,Consumer Staples,204.13,204.69,202.39,203.75,34204154
